463,25792
464,29741
465,16413
466,15919
467,13449
468,1099
469,5495
470,27475
471,5083
472,25415
473,27856
474,6988
475,1867
476,9335
477,13602
478,1864
479,9320
480,13527
481,1489
482,7445
483,4152
484,20760
485,4581
486,22905
487,15306
488,10384
489,18847
490,28089
491,8153
492,7692
493,5387
494,26935
495,2383
496,11915
497,26502
498,218
499,1090
500,5450
501,27250
502,3958
503,19790
504,32804
505,31728
506,26348
507,32521
508,30313
509,19273
510,30219
511,18803
512,27869
513,7053
514,2192
515,10960
516,21727
517,9416
518,14007
519,3889
520,19445
521,31079
522,23103
523,16296
524,15334
525,10524
526,19547
527,31589
528,25653
529,29046
530,12938
531,31617
532,25793
533,29746
534,16438
535,16044
536,14074
537,4224
538,21120
539,6381
540,31905
541,27233
542,3873
543,19365
544,30679
545,21103
546,6296
547,31480
548,25108
549,26321
550,32386
551,29638
552,15898
553,13344
554,574
555,2870
556,14350
557,5604
558,28020
559,7808
560,5967
561,29835
562,16883
563,18269
564,25199
565,26776
566,1588
567,7940
568,6627
569,62
570,310
571,1550
572,7750
573,5677
574,28385
575,9633
576,15092
577,9314
578,13497
579,1339
580,6695
581,402
582,2010
583,10050
584,17177
585,19739
586,32549
587,30453
588,19973
589,646
590,3230
591,16150
592,14604
593,6874
594,1297
595,6485
596,32425
597,29833
598,16873
599,18219
600,24949
601,25526
602,28411
603,9763
604,15742
605,12564
606,29747
607,16443
608,16069
609,14199
610,4849
611,24245
612,22006
613,10811
614,20982
615,5691
616,28455
617,9983
618,16842
619,18064
620,24174
621,21651
622,9036
623,12107
624,27462
625,5018
626,25090
627,26231
628,31936
629,27388
630,4648
631,23240
632,16981
633,18759
634,27649
635,5953
636,29765
637,16533
638,16519
639,16449
640,16099
641,14349
642,5599
643,27995
644,7683
645,5342
646,26710
647,1258
648,6290
649,31450
650,24958
651,25571
652,28636
653,10888
654,21367
655,7616
656,5007
657,25035
658,25956
659,30561
660,20513
661,3346
662,16730
663,17504
664,21374
665,7651
666,5182
667,25910
668,30331
669,19363
670,30669
671,21053
672,6046
673,30230
674,18858
675,28144
676,8428
677,9067
678,12262
679,28237
680,8893
681,11392
682,23887
683,20216
684,1861
685,9305
686,13452
687,1114
688,5570
689,27850
690,6958
691,1717
692,8585
693,9852
694,16187
695,14789
696,7799
697,5922
698,29610
699,15758
700,12644
701,30147
702,18443
703,26069
704,31126
705,23338
706,17471
707,21209
708,6826
709,1057
710,5285
711,26425
712,32906
713,32238
714,28898
715,12198
716,27917
717,7293
718,3392
719,16960
720,18654
721,27124
722,3328
723,16640
724,17054
725,19124
726,29474
727,15078
728,9244
729,13147
730,32662
731,31018
732,22798
733,14771
734,7709
735,5472
736,27360
737,4508
738,22540
739,13481
740,1259
741,6295
742,31475
743,25083
744,26196
745,31761
746,26513
747,273
748,1365
749,6825
750,1052
751,5260
752,26300
753,32281
754,29113
755,13273
756,219
757,1095
758,5475
759,27375
760,4583
761,22915
762,15356
763,10634
764,20097
765,1266
766,6330
767,31650
768,25958
769,30571
770,20563
771,3596
772,17980
773,23754
774,19551
775,31609
776,25753
777,29546
778,15438
779,11044
780,22147
781,11516
782,24507
783,23316
784,17361
785,20659
786,4076
787,20380
788,2681
789,13405
790,879
791,4395
792,21975
793,10656
794,20207
795,1816
796,9080
797,12327
798,28562
799,10518
800,19517
801,31439
802,24903
803,25296
804,27261
805,4013
806,20065
807,1106
808,5530
809,27650
810,5958
811,29790
812,16658
813,17144
814,19574
815,31724
816,26328
817,32421
818,29813
819,16773
820,17719
821,22449
822,13026
823,32057
824,27993
825,7673
826,5292
827,26460
828,8
829,40
830,200
831,1000
832,5000
833,25000
834,25781
835,29686
836,16138
837,14544
838,6574
839,32870
840,32058
841,27998
842,7698
843,5417
844,27085
845,3133
846,15665
847,12179
848,27822
849,6818
850,1017
851,5085
852,25425
853,27906
854,7238
855,3117
856,15585
857,11779
858,25822
859,29891
860,17163
861,19669
862,32199
863,28703
864,11223
865,23042
866,15991
867,13809
868,2899
869,14495
870,6329
871,31645
872,25933
873,30446
874,19938
875,471
876,2355
877,11775
878,25802
879,29791
880,16663
881,17169
882,19699
883,32349
884,29453
885,14973
886,8719
887,10522
888,19537
889,31539
890,25403
891,27796
892,6688
893,367
894,1835
895,9175
896,12802
897,30937
898,22393
899,12746
900,30657
901,20993
902,5746
903,28730
904,11358
905,23717
906,19366
907,30684
908,21128
909,6421
910,32105
911,28233
912,8873
913,11292
914,23387
915,17716
916,22434
917,12951
918,31682
919,26118
920,31371
921,24563
922,23596
923,18761
924,27659
925,6003
926,30015
927,17783
928,22769
929,14626
930,6984
931,1847
932,9235
933,13102
934,32437
935,29893
936,17173
937,19719
938,32449
939,29953
940,17473
941,21219
942,6876
943,1307
944,6535
945,32675
946,31083
947,23123
948,16396
949,15834
950,13024
951,32047
952,27943
953,7423
954,4042
955,20210
956,1831
957,9155
958,12702
959,30437
960,19893
961,246
962,1230
963,6150
964,30750
965,21458
966,8071
967,7282
968,3337
969,16685
970,17279
971,20249
972,2026
973,10130
974,17577
975,21739
976,9476
977,14307
978,5389
979,26945
980,2433
981,12165
982,27752
983,6468
984,32340
985,29408
986,14748
987,7594
988,4897
989,24485
990,23206
991,16811
992,17909
993,23399
994,17776
995,22734
996,14451
997,6109
998,30545
999,20433
1000,2946
1001,14730
1002,7504
1003,4447
1004,22235
1005,11956
1006,26707
1007,1243
1008,6215
1009,31075
1010,23083
1011,16196
1012,14834
1013,8024
1014,7047
1015,2162
1016,10810
1017,20977
1018,5666
1019,28330
1020,9358
1021,13717
1022,2439
1023,12195
1024,27902
1025,7218
1026,3017
1027,15085
1028,9279
1029,13322
1030,464
1031,2320
1032,11600
1033,24927
1034,25416
1035,27861
1036,7013
1037,1992
1038,9960
1039,16727
1040,17489
1041,21299
1042,7276
1043,3307
1044,16535
1045,16529
1046,16499
1047,16349
1048,15599
1049,11849
1050,26172
1051,31641
1052,25913
1053,30346
1054,19438
1055,31044
1056,22928
1057,15421
1058,10959
1059,21722
1060,9391
1061,13882
1062,3264
1063,16320
1064,15454
1065,11124
1066,22547
1067,13516
1068,1434
1069,7170
1070,2777
1071,13885
1072,3279
1073,16395
1074,15829
1075,12999
1076,31922
1077,27318
1078,4298
1079,21490
1080,8231
1081,8082
1082,7337
1083,3612
1084,18060
1085,24154
1086,21551
1087,8536
1088,9607
1089,14962
1090,8664
1091,10247
1092,18162
1093,24664
1094,24101
1095,21286
1096,7211
1097,2982
1098,14910
1099,8404
1100,8947
1101,11662
1102,25237
1103,26966
1104,2538
1105,12690
1106,30377
1107,19593
1108,31819
1109,26803
1110,1723
1111,8615
1112,10002
1113,16937
1114,18539
1115,26549
1116,453
1117,2265
1118,11325
1119,23552
1120,18541
1121,26559
1122,503
1123,2515
1124,12575
1125,29802
1126,16718
1127,17444
1128,21074
1129,6151
1130,30755
1131,21483
1132,8196
1133,7907
1134,6462
1135,32310
1136,29258
1137,13998
1138,3844
1139,19220
1140,29954
1141,17478
1142,21244
1143,7001
1144,1932
1145,9660
1146,15227
1147,9989
1148,16872
1149,18214
1150,24924
1151,25401
1152,27786
1153,6638
1154,117
1155,585
1156,2925
1157,14625
1158,6979
1159,1822
1160,9110
1161,12477
1162,29312
1163,14268
1164,5194
1165,25970
1166,30631
1167,20863
1168,5096
1169,25480
1170,28181
1171,8613
1172,9992
1173,16887
1174,18289
1175,25299
1176,27276
1177,4088
1178,20440
1179,2981
1180,14905
1181,8379
1182,8822
1183,11037
1184,22112
1185,11341
1186,23632
1187,18941
1188,28559
1189,10503
1190,19442
1191,31064
1192,23028
1193,15921
1194,13459
1195,1149
1196,5745
1197,28725
1198,11333
1199,23592
1200,18741
1201,27559
1202,5503
1203,27515
1204,5283
1205,26415
1206,32856
1207,31988
1208,27648
1209,5948
1210,29740
1211,16408
1212,15894
1213,13324
1214,474
1215,2370
1216,11850
1217,26177
1218,31666
1219,26038
1220,30971
1221,22563
1222,13596
1223,1834
1224,9170
1225,12777
1226,30812
1227,21768
1228,9621
1229,15032
1230,9014
1231,11997
1232,26912
1233,2268
1234,11340
1235,23627
1236,18916
1237,28434
1238,9878
1239,16317
1240,15439
1241,11049
1242,22172
1243,11641
1244,25132
1245,26441
1246,32986
1247,32638
1248,30898
1249,22198
1250,11771
1251,25782
1252,29691
1253,16163
1254,14669
1255,7199
1256,2922
1257,14610
1258,6904
1259,1447
1260,7235
1261,3102
1262,15510
1263,11404
1264,23947
1265,20516
1266,3361
1267,16805
1268,17879
1269,23249
1270,17026
1271,18984
1272,28774
1273,11578
1274,24817
1275,24866
1276,25111
1277,26336
1278,32461
1279,30013
1280,17773
1281,22719
1282,14376
1283,5734
1284,28670
1285,11058
1286,22217
1287,11866
1288,26257
1289,32066
1290,28038
1291,7898
1292,6417
1293,32085
1294,28133
1295,8373
1296,8792
1297,10887
1298,21362
1299,7591
1300,4882
1301,24410
1302,22831
1303,14936
1304,8534
1305,9597
1306,14912
1307,8414
1308,8997
1309,11912
1310,26487
1311,143
1312,715
1313,3575
1314,17875
1315,23229
1316,16926
1317,18484
1318,26274
1319,32151
1320,28463
1321,10023
1322,17042
1323,19064
1324,29174
1325,13578
1326,1744
1327,8720
1328,10527
1329,19562
1330,31664
1331,26028
1332,30921
1333,22313
1334,12346
1335,28657
1336,10993
1337,21892
1338,10241
1339,18132
1340,24514
1341,23351
1342,17536
1343,21534
1344,8451
1345,9182
1346,12837
1347,31112
1348,23268
1349,17121
1350,19459
1351,31149
1352,23453
1353,18046
1354,24084
1355,21201
1356,6786
1357,857
1358,4285
1359,21425
1360,7906
1361,6457
1362,32285
1363,29133
1364,13373
1365,719
1366,3595
1367,17975
1368,23729
1369,19426
1370,30984
1371,22628
1372,13921
1373,3459
1374,17295
1375,20329
1376,2426
1377,12130
1378,27577
1379,5593
1380,27965
1381,7533
1382,4592
1383,22960
1384,15581
1385,11759
1386,25722
1387,29391
1388,14663
1389,7169
1390,2772
1391,13860
1392,3154
1393,15770
1394,12704
1395,30447
1396,19943
1397,496
1398,2480
1399,12400
1400,28927
1401,12343
1402,28642
1403,10918
1404,21517
1405,8366
1406,8757
1407,10712
1408,20487
1409,3216
1410,16080
1411,14254
1412,5124
1413,25620
1414,28881
1415,12113
1416,27492
1417,5168
1418,25840
1419,29981
1420,17613
1421,21919
1422,10376
1423,18807
1424,27889
1425,7153
1426,2692
1427,13460
1428,1154
1429,5770
1430,28850
1431,11958
1432,26717
1433,1293
1434,6465
1435,32325
1436,29333
1437,14373
1438,5719
1439,28595
1440,10683
1441,20342
1442,2491
1443,12455
1444,29202
1445,13718
1446,2444
1447,12220
1448,28027
1449,7843
1450,6142
1451,30710
1452,21258
1453,7071
1454,2282
1455,11410
1456,23977
1457,20666
1458,4111
1459,20555
1460,3556
1461,17780
1462,22754
1463,14551
1464,6609
1465,33045
1466,32933
1467,32373
1468,29573
1469,15573
1470,11719
1471,25522
1472,28391
1473,9663
1474,15242
1475,10064
1476,17247
1477,20089
1478,1226
1479,6130
1480,30650
1481,20958
1482,5571
1483,27855
1484,6983
1485,1842
1486,9210
1487,12977
1488,31812
1489,26768
1490,1548
1491,7740
1492,5627
1493,28135
1494,8383
1495,8842
1496,11137
1497,22612
1498,13841
1499,3059
1500,15295
1501,10329
1502,18572
1503,26714
1504,1278
1505,6390
1506,31950
1507,27458
1508,4998
1509,24990
1510,25731
1511,29436
1512,14888
1513,8294
1514,8397
1515,8912
1516,11487
1517,24362
1518,22591
1519,13736
1520,2534
1521,12670
1522,30277
1523,19093
1524,29319
1525,14303
1526,5369
1527,26845
1528,1933
1529,9665
1530,15252
1531,10114
1532,17497
1533,21339
1534,7476
1535,4307
1536,21535
1537,8456
1538,9207
1539,12962
1540,31737
1541,26393
1542,32746
1543,31438
1544,24898
1545,25271
1546,27136
1547,3388
1548,16940
1549,18554
1550,26624
1551,828
1552,4140
1553,20700
1554,4281
1555,21405
1556,7806
1557,5957
1558,29785
1559,16633
1560,17019
1561,18949
1562,28599
1563,10703
1564,20442
1565,2991
1566,14955
1567,8629
1568,10072
1569,17287
1570,20289
1571,2226
1572,11130
1573,22577
1574,13666
1575,2184
1576,10920
1577,21527
1578,8416
1579,9007
1580,11962
1581,26737
1582,1393
1583,6965
1584,1752
1585,8760
1586,10727
1587,20562
1588,3591
1589,17955
1590,23629
1591,18926
1592,28484
1593,10128
1594,17567
1595,21689
1596,9226
1597,13057
1598,32212
1599,28768
1600,11548
1601,24667
1602,24116
1603,21361
1604,7586
1605,4857
1606,24285
1607,22206
1608,11811
1609,25982
1610,30691
1611,21163
1612,6596
1613,32980
1614,32608
1615,30748
1616,21448
1617,8021
1618,7032
1619,2087
1620,10435
1621,19102
1622,29364
1623,14528
1624,6494
1625,32470
1626,30058
1627,17998
1628,23844
1629,20001
1630,786
1631,3930
1632,19650
1633,32104
1634,28228
1635,8848
1636,11167
1637,22762
1638,14591
1639,6809
1640,972
1641,4860
1642,24300
1643,22281
1644,12186
1645,27857
1646,6993
1647,1892
1648,9460
1649,14227
1650,4989
1651,24945
1652,25506
1653,28311
1654,9263
1655,13242
1656,64
1657,320
1658,1600
1659,8000
1660,6927
1661,1562
1662,7810
1663,5977
1664,29885
1665,17133
1666,19519
1667,31449
1668,24953
1669,25546
1670,28511
1671,10263
1672,18242
1673,25064
1674,26101
1675,31286
1676,24138
1677,21471
1678,8136
1679,7607
1680,4962
1681,24810
1682,24831
1683,24936
1684,25461
1685,28086
1686,8138
1687,7617
1688,5012
1689,25060
1690,26081
1691,31186
1692,23638
1693,18971
1694,28709
1695,11253
1696,23192
1697,16741
1698,17559
1699,21649
1700,9026
1701,12057
1702,27212
1703,3768
1704,18840
1705,28054
1706,7978
1707,6817
1708,1012
1709,5060
1710,25300
1711,27281
1712,4113
1713,20565
1714,3606
1715,18030
1716,24004
1717,20801
1718,4786
1719,23930
1720,20431
1721,2936
1722,14680
1723,7254
1724,3197
1725,15985
1726,13779
1727,2749
1728,13745
1729,2579
1730,12895
1731,31402
1732,24718
1733,24371
1734,22636
1735,13961
1736,3659
1737,18295
1738,25329
1739,27426
1740,4838
1741,24190
1742,21731
1743,9436
1744,14107
1745,4389
1746,21945
1747,10506
1748,19457
1749,31139
1750,23403
1751,17796
1752,22834
1753,14951
1754,8609
1755,9972
1756,16787
1757,17789
1758,22799
1759,14776
1760,7734
1761,5597
1762,27985
1763,7633
1764,5092
1765,25460
1766,28081
1767,8113
1768,7492
1769,4387
1770,21935
1771,10456
1772,19207
1773,29889
1774,17153
1775,19619
1776,31949
1777,27453
1778,4973
1779,24865
1780,25106
1781,26311
1782,32336
1783,29388
1784,14648
1785,7094
1786,2397
1787,11985
1788,26852
1789,1968
1790,9840
1791,16127
1792,14489
1793,6299
1794,31495
1795,25183
1796,26696
1797,1188
1798,5940
1799,29700
1800,16208
1801,14894
1802,8324
1803,8547
1804,9662
1805,15237
1806,10039
1807,17122
1808,19464
1809,31174
1810,23578
1811,18671
1812,27209
1813,3753
1814,18765
1815,27679
1816,6103
1817,30515
1818,20283
1819,2196
1820,10980
1821,21827
1822,9916
1823,16507
1824,16389
1825,15799
1826,12849
1827,31172
1828,23568
1829,18621
1830,26959
1831,2503
1832,12515
1833,29502
1834,15218
1835,9944
1836,16647
1837,17089
1838,19299
1839,30349
1840,19453
1841,31119
1842,23303
1843,17296
1844,20334
1845,2451
1846,12255
1847,28202
1848,8718
1849,10517
1850,19512
1851,31414
1852,24778
1853,24671
1854,24136
1855,21461
1856,8086
1857,7357
1858,3712
1859,18560
1860,26654
1861,978
1862,4890
1863,24450
1864,23031
1865,15936
1866,13534
1867,1524
1868,7620
1869,5027
1870,25135
1871,26456
1872,33061
1873,33013
1874,32773
1875,31573
1876,25573
1877,28646
1878,10938
1879,21617
1880,8866
1881,11257
1882,23212
1883,16841
1884,18059
1885,24149
1886,21526
1887,8411
1888,8982
1889,11837
1890,26112
1891,31341
1892,24413
1893,22846
1894,15011
1895,8909
1896,11472
1897,24287
1898,22216
1899,11861
1900,26232
1901,31941
1902,27413
1903,4773
1904,23865
1905,20106
1906,1311
1907,6555
1908,32775
1909,31583
1910,25623
1911,28896
1912,12188
1913,27867
1914,7043
1915,2142
1916,10710
1917,20477
1918,3166
1919,15830
1920,13004
1921,31947
1922,27443
1923,4923
1924,24615
1925,23856
1926,20061
1927,1086
1928,5430
1929,27150
1930,3458
1931,17290
1932,20304
1933,2301
1934,11505
1935,24452
1936,23041
1937,15986
1938,13784
1939,2774
1940,13870
1941,3204
1942,16020
1943,13954
1944,3624
1945,18120
1946,24454
1947,23051
1948,16036
1949,14034
1950,4024
1951,20120
1952,1381
1953,6905
1954,1452
1955,7260
1956,3227
1957,16135
1958,14529
1959,6499
1960,32495
1961,30183
1962,18623
1963,26969
1964,2553
1965,12765
1966,30752
1967,21468
1968,8121
1969,7532
1970,4587
1971,22935
1972,15456
1973,11134
1974,22597
1975,13766
1976,2684
1977,13420
1978,954
1979,4770
1980,23850
1981,20031
1982,936
1983,4680
1984,23400
1985,17781
1986,22759
1987,14576
1988,6734
1989,597
1990,2985
1991,14925
1992,8479
1993,9322
1994,13537
1995,1539
1996,7695
1997,5402
1998,27010
1999,2758
2000,13790
2001,2804
2002,14020
2003,3954
2004,19770
2005,32704
2006,31228
2007,23848
2008,20021
2009,886
2010,4430
2011,22150
2012,11531
2013,24582
2014,23691
2015,19236
2016,30034
2017,17878
2018,23244
2019,17001
2020,18859
2021,28149
2022,8453
2023,9192
2024,12887
2025,31362
2026,24518
2027,23371
2028,17636
2029,22034
2030,10951
2031,21682
2032,9191
2033,12882
2034,31337
2035,24393
2036,22746
2037,14511
2038,6409
2039,32045
2040,27933
2041,7373
2042,3792
2043,18960
2044,28654
2045,10978
2046,21817
2047,9866
2048,16257
2049,15139
2050,9549
2051,14672
2052,7214
2053,2997
2054,14985
2055,8779
2056,10822
2057,21037
2058,5966
2059,29830
2060,16858
2061,18144
2062,24574
2063,23651
2064,19036
2065,29034
2066,12878
2067,31317
2068,24293
2069,22246
2070,12011
2071,26982
2072,2618
2073,13090
2074,32377
2075,29593
2076,15673
2077,12219
2078,28022
2079,7818
2080,6017
2081,30085
2082,18133
2083,24519
2084,23376
2085,17661
2086,22159
2087,11576
2088,24807
2089,24816
2090,24861
2091,25086
2092,26211
2093,31836
2094,26888
2095,2148
2096,10740
2097,20627
2098,3916
2099,19580
2100,31754
2101,26478
2102,98
2103,490
2104,2450
2105,12250
2106,28177
2107,8593
2108,9892
2109,16387
2110,15789
2111,12799
2112,30922
2113,22318
2114,12371
2115,28782
2116,11618
2117,25017
2118,25866
2119,30111
2120,18263
2121,25169
2122,26626
2123,838
2124,4190
2125,20950
2126,5531
2127,27655
2128,5983
2129,29915
2130,17283
2131,20269
2132,2126
2133,10630
2134,20077
2135,1166
2136,5830
2137,29150
2138,13458
2139,1144
2140,5720
2141,28600
2142,10708
2143,20467
2144,3116
2145,15580
2146,11754
2147,25697
2148,29266
2149,14038
2150,4044
2151,20220
2152,1881
2153,9405
2154,13952
2155,3614
2156,18070
2157,24204
2158,21801
2159,9786
2160,15857
2161,13139
2162,32622
2163,30818
2164,21798
2165,9771
2166,15782
2167,12764
2168,30747
2169,21443
2170,7996
2171,6907
2172,1462
2173,7310
2174,3477
2175,17385
2176,20779
2177,4676
2178,23380
2179,17681
2180,22259
2181,12076
2182,27307
2183,4243
2184,21215
2185,6856
2186,1207
2187,6035
2188,30175
2189,18583
2190,26769
2191,1553
2192,7765
2193,5752
2194,28760
2195,11508
2196,24467
2197,23116
2198,16361
2199,15659
2200,12149
2201,27672
2202,6068
2203,30340
2204,19408
2205,30894
2206,22178
2207,11671
2208,25282
2209,27191
2210,3663
2211,18315
2212,25429
2213,27926
2214,7338
2215,3617
2216,18085
2217,24279
2218,22176
2219,11661
2220,25232
2221,26941
2222,2413
2223,12065
2224,27252
2225,3968
2226,19840
2227,33054
2228,32978
2229,32598
2230,30698
2231,21198
2232,6771
2233,782
2234,3910
2235,19550
2236,31604
2237,25728
2238,29421
2239,14813
2240,7919
2241,6522
2242,32610
2243,30758
2244,21498
2245,8271
2246,8282
2247,8337
2248,8612
2249,9987
2250,16862
2251,18164
2252,24674
2253,24151
2254,21536
2255,8461
2256,9232
2257,13087
2258,32362
2259,29518
2260,15298
2261,10344
2262,18647
2263,27089
2264,3153
2265,15765
2266,12679
2267,30322
2268,19318
2269,30444
2270,19928
2271,421
2272,2105
2273,10525
2274,19552
2275,31614
2276,25778
2277,29671
2278,16063
2279,14169
2280,4699
2281,23495
2282,18256
2283,25134
2284,26451
2285,33036
2286,32888
2287,32148
2288,28448
2289,9948
2290,16667
2291,17189
2292,19799
2293,32849
2294,31953
2295,27473
2296,5073
2297,25365
2298,27606
2299,5738
2300,28690
2301,11158
2302,22717
2303,14366
2304,5684
2305,28420
2306,9808
2307,15967
2308,13689
2309,2299
2310,11495
2311,24402
2312,22791
2313,14736
2314,7534
2315,4597
2316,22985
2317,15706
2318,12384
2319,28847
2320,11943
2321,26642
2322,918
2323,4590
2324,22950
2325,15531
2326,11509
2327,24472
2328,23141
2329,16486
2330,16284
2331,15274
2332,10224
2333,18047
2334,24089
2335,21226
2336,6911
2337,1482
2338,7410
2339,3977
2340,19885
2341,206
2342,1030
2343,5150
2344,25750
2345,29531
2346,15363
2347,10669
2348,20272
2349,2141
2350,10705
2351,20452
2352,3041
2353,15205
2354,9879
2355,16322
2356,15464
2357,11174
2358,22797
2359,14766
2360,7684
2361,5347
2362,26735
2363,1383
2364,6915
2365,1502
2366,7510
2367,4477
2368,22385
2369,12706
2370,30457
2371,19993
2372,746
2373,3730
2374,18650
2375,27104
2376,3228
2377,16140
2378,14554
2379,6624
2380,47
2381,235
2382,1175
2383,5875
2384,29375
2385,14583
2386,6769
2387,772
2388,3860
2389,19300
2390,30354
2391,19478
2392,31244
2393,23928
2394,20421
2395,2886
2396,14430
2397,6004
2398,30020
2399,17808
2400,22894
2401,15251
2402,10109
2403,17472
2404,21214
2405,6851
2406,1182
2407,5910
2408,29550
2409,15458
2410,11144
2411,22647
2412,14016
2413,3934
2414,19670
2415,32204
2416,28728
2417,11348
2418,23667
2419,19116
2420,29434
2421,14878
2422,8244
2423,8147
2424,7662
2425,5237
2426,26185
2427,31706
2428,26238
2429,31971
2430,27563
2431,5523
2432,27615
2433,5783
2434,28915
2435,12283
2436,28342
2437,9418
2438,14017
2439,3939
2440,19695
2441,32329
2442,29353
2443,14473
2444,6219
2445,31095
2446,23183
2447,16696
2448,17334
2449,20524
2450,3401
2451,17005
2452,18879
2453,28249
2454,8953
2455,11692
2456,25387
2457,27716
2458,6288
2459,31440
2460,24908
2461,25321
2462,27386
2463,4638
2464,23190
2465,16731
2466,17509
2467,21399
2468,7776
2469,5807
2470,29035
2471,12883
2472,31342
2473,24418
2474,22871
2475,15136
2476,9534
2477,14597
2478,6839
2479,1122
2480,5610
2481,28050
2482,7958
2483,6717
2484,512
2485,2560
2486,12800
2487,30927
2488,22343
2489,12496
2490,29407
2491,14743
2492,7569
2493,4772
2494,23860
2495,20081
2496,1186
2497,5930
2498,29650
2499,15958
2500,13644
2501,2074
2502,10370
